Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
FFS,21901314,"AUG 13, 2020",Foufous de Sochaux @ Jazz de Clermont-Ferrand,L,32,39,0.451,240,39,79,0.494,10,20,0.5,24,36,0.667,9,35,44,24,4,8,15,20,112
FFS,21901298,"AUG 11, 2020",Foufous de Sochaux vs. Fusées de Rennes,W,32,38,0.457,240,46,93,0.495,13,32,0.406,18,20,0.9,9,50,59,28,10,5,22,20,123
FFS,21901287,"AUG 09, 2020",Foufous de Sochaux @ Pélicans de Orléans,W,31,38,0.449,240,40,89,0.449,11,28,0.393,31,32,0.969,15,36,51,22,12,6,17,27,122
FFS,21901274,"AUG 07, 2020",Foufous de Sochaux vs. Jazz de Clermont-Ferrand,W,30,38,0.441,240,45,89,0.506,9,22,0.409,20,26,0.769,8,39,47,27,10,5,13,18,119
FFS,21901264,"AUG 05, 2020",Foufous de Sochaux vs. Pépites de Montpellier,L,29,38,0.433,240,46,93,0.495,11,30,0.367,23,27,0.852,10,25,35,29,10,5,7,20,126
FFS,21901254,"AUG 03, 2020",Foufous de Sochaux @ Sixers de Brest,L,29,37,0.439,240,46,93,0.495,12,26,0.462,26,29,0.897,13,31,44,21,7,6,14,23,130
FFS,21901246,"AUG 02, 2020",Foufous de Sochaux @ Grizzlys de Metz,W,29,36,0.446,240,36,86,0.419,12,29,0.414,24,33,0.727,12,37,49,22,5,6,16,20,108
FFS,21901237,"JUL 31, 2020",Foufous de Sochaux vs. Rois de Saint-Étienne,W,28,36,0.438,240,48,90,0.533,11,25,0.44,22,27,0.815,9,33,42,32,6,4,15,17,129
FFS,21900965,"MAR 10, 2020",Foufous de Sochaux vs. Étoiles de Marseille,W,27,36,0.429,240,46,89,0.517,15,32,0.469,12,15,0.8,6,34,40,32,11,10,11,15,119
FFS,21900954,"MAR 08, 2020",Foufous de Sochaux @ Cavaliers de Lille,L,26,36,0.419,265,43,98,0.439,10,26,0.385,33,36,0.917,6,38,44,20,15,6,9,34,129
FFS,21900931,"MAR 06, 2020",Foufous de Sochaux @ Lions de Lyon,L,26,35,0.426,240,43,92,0.467,10,34,0.294,24,27,0.889,2,36,38,25,3,5,6,20,120
FFS,21900909,"MAR 03, 2020",Foufous de Sochaux @ Frelons de Nice,W,26,34,0.433,240,38,80,0.475,11,32,0.344,17,20,0.85,6,27,33,25,12,5,10,16,104
FFS,21900908,"MAR 02, 2020",Foufous de Sochaux vs. Pacers de Dijon,L,25,34,0.424,240,40,77,0.519,16,32,0.5,15,19,0.789,3,30,33,21,6,5,14,19,111
FFS,21900893,"FEB 29, 2020",Foufous de Sochaux vs. Magic d'Angers,W,25,33,0.431,240,44,84,0.524,14,31,0.452,12,16,0.75,4,27,31,28,11,5,17,20,114
FFS,21900869,"FEB 26, 2020",Foufous de Sochaux vs. Étoiles de Marseille,L,24,33,0.421,240,39,92,0.424,11,33,0.333,14,19,0.737,13,42,55,22,8,7,15,21,103
FFS,21900846,"FEB 23, 2020",Foufous de Sochaux @ Thunder de Tours,L,24,32,0.429,240,38,103,0.369,11,38,0.289,16,19,0.842,14,29,43,27,5,1,9,23,103
FFS,21900832,"FEB 21, 2020",Foufous de Sochaux @ Jazz de Clermont-Ferrand,W,24,31,0.436,240,40,91,0.44,10,20,0.5,23,26,0.885,7,41,48,22,12,7,6,20,113
FFS,21900805,"FEB 11, 2020",Foufous de Sochaux @ Thunder de Tours,W,23,31,0.426,240,41,84,0.488,7,25,0.28,25,27,0.926,7,39,46,20,9,7,11,19,114
FFS,21900799,"FEB 10, 2020",Foufous de Sochaux @ Pépites de Montpellier,L,22,31,0.415,240,41,85,0.482,16,32,0.5,22,25,0.88,9,27,36,33,7,1,10,17,120
FFS,21900785,"FEB 08, 2020",Foufous de Sochaux @ Rois de Saint-Étienne,L,22,30,0.423,240,41,81,0.506,7,24,0.292,13,18,0.722,8,33,41,23,7,4,14,22,102
FFS,21900767,"FEB 06, 2020",Foufous de Sochaux @ Blazers du Havre,L,22,29,0.431,240,41,92,0.446,10,28,0.357,25,28,0.893,8,31,39,25,9,3,4,10,117
FFS,21900754,"FEB 04, 2020",Foufous de Sochaux @ Lakers de Grenoble,L,22,28,0.44,240,40,91,0.44,13,27,0.481,9,15,0.6,7,21,28,21,6,2,6,16,102
FFS,21900750,"FEB 03, 2020",Foufous de Sochaux @ Clipper de Cannes,L,22,27,0.449,240,40,95,0.421,12,37,0.324,13,16,0.813,6,40,46,21,5,9,6,20,105
FFS,21900734,"FEB 01, 2020",Foufous de Sochaux vs. Frelons de Nice,W,22,26,0.458,240,45,87,0.517,10,28,0.357,14,21,0.667,7,37,44,27,13,2,10,14,114
FFS,21900711,"JAN 29, 2020",Foufous de Sochaux vs. Jazz de Clermont-Ferrand,W,21,26,0.447,240,46,82,0.561,8,31,0.258,27,30,0.9,4,31,35,23,5,2,9,27,127
FFS,21900695,"JAN 27, 2020",Foufous de Sochaux @ Taureaux de Toulouse,L,20,26,0.435,240,38,82,0.463,10,25,0.4,23,34,0.676,12,35,47,21,2,6,11,12,109
FFS,21900686,"JAN 26, 2020",Foufous de Sochaux vs. Raptors de Rouen,L,20,25,0.444,240,34,82,0.415,16,37,0.432,22,24,0.917,7,41,48,27,5,8,16,15,106
FFS,21900678,"JAN 24, 2020",Foufous de Sochaux vs. Soleils d'Avignon,L,20,24,0.455,240,33,78,0.423,5,25,0.2,28,33,0.848,10,33,43,19,9,8,14,22,99
FFS,21900663,"JAN 22, 2020",Foufous de Sochaux @ Pélicans de Orléans,W,20,23,0.465,240,45,89,0.506,11,27,0.407,20,25,0.8,9,35,44,17,7,4,11,23,121
FFS,21900650,"JAN 20, 2020",Foufous de Sochaux @ Soleils d'Avignon,W,19,23,0.452,240,43,87,0.494,17,31,0.548,17,22,0.773,6,25,31,30,12,7,8,23,120
FFS,21900637,"JAN 19, 2020",Foufous de Sochaux vs. Chaleur de Monaco,W,18,23,0.439,240,36,85,0.424,12,33,0.364,23,24,0.958,9,34,43,27,5,4,11,18,107
FFS,21900624,"JAN 17, 2020",Foufous de Sochaux vs. Aigles de Strasbourg,L,17,23,0.425,240,45,98,0.459,8,29,0.276,22,23,0.957,14,34,48,28,12,6,15,27,120
FFS,21900606,"JAN 15, 2020",Foufous de Sochaux @ Chaleur de Monaco,L,17,22,0.436,240,39,89,0.438,10,33,0.303,12,15,0.8,6,35,41,22,8,4,8,17,100
FFS,21900587,"JAN 12, 2020",Foufous de Sochaux @ Raptors de Rouen,W,17,21,0.447,240,38,87,0.437,7,32,0.219,22,30,0.733,9,42,51,24,6,5,11,11,105
FFS,21900571,"JAN 10, 2020",Foufous de Sochaux @ Grizzlys de Metz,L,16,21,0.432,240,42,87,0.483,17,40,0.425,20,23,0.87,5,32,37,29,3,6,11,17,121
FFS,21900554,"JAN 08, 2020",Foufous de Sochaux @ Panthères de Bordeaux,W,16,20,0.444,240,48,87,0.552,9,29,0.31,24,26,0.923,8,41,49,28,9,6,14,25,129
FFS,21900546,"JAN 06, 2020",Foufous de Sochaux vs. Bucks de Reims,W,15,20,0.429,240,45,88,0.511,19,35,0.543,17,19,0.895,10,44,54,23,4,2,11,16,126
FFS,21900531,"JAN 04, 2020",Foufous de Sochaux @ Bucks de Reims,L,14,20,0.412,240,38,92,0.413,11,32,0.344,31,34,0.912,11,39,50,20,7,0,8,20,118
FFS,21900514,"JAN 02, 2020",Foufous de Sochaux vs. Thunder de Tours,L,14,19,0.424,240,40,92,0.435,13,31,0.419,10,12,0.833,14,31,45,22,1,8,8,22,103
FFS,21900502,"DEC 31, 2019",Foufous de Sochaux vs. Guerriers de Paris,W,14,18,0.438,265,45,96,0.469,14,31,0.452,13,17,0.765,10,43,53,30,6,6,10,18,117
FFS,21900481,"DEC 28, 2019",Foufous de Sochaux vs. Pistons de Nantes,W,13,18,0.419,240,53,93,0.57,18,35,0.514,12,15,0.8,7,44,51,30,8,7,11,20,136
FFS,21900463,"DEC 26, 2019",Foufous de Sochaux @ Étoiles de Marseille,L,12,18,0.4,240,40,83,0.482,8,29,0.276,10,15,0.667,5,40,45,18,9,7,13,16,98
FFS,21900450,"DEC 23, 2019",Foufous de Sochaux @ Grizzlys de Metz,W,12,17,0.414,240,60,89,0.674,15,24,0.625,10,14,0.714,4,42,46,36,9,4,12,14,145
FFS,21900436,"DEC 21, 2019",Foufous de Sochaux vs. Clipper de Cannes,L,11,17,0.393,240,42,82,0.512,10,28,0.357,15,19,0.789,4,32,36,24,5,8,18,20,109
FFS,21900418,"DEC 19, 2019",Foufous de Sochaux vs. Lions de Lyon,W,11,16,0.407,240,43,96,0.448,13,33,0.394,19,23,0.826,13,34,47,26,10,8,11,19,118
FFS,21900396,"DEC 16, 2019",Foufous de Sochaux @ Fusées de Rennes,L,10,16,0.385,240,39,91,0.429,12,33,0.364,17,20,0.85,8,45,53,23,5,4,18,22,107
FFS,21900380,"DEC 14, 2019",Foufous de Sochaux @ Soleils d'Avignon,W,10,15,0.4,265,44,106,0.415,8,30,0.267,25,34,0.735,10,52,62,23,6,9,11,22,121
FFS,21900368,"DEC 12, 2019",Foufous de Sochaux vs. Cavaliers de Lille,L,9,15,0.375,265,42,86,0.488,5,16,0.313,20,25,0.8,2,34,36,19,11,7,12,21,109
FFS,21900328,"DEC 06, 2019",Foufous de Sochaux vs. Rois de Saint-Étienne,W,9,14,0.391,265,41,96,0.427,11,32,0.344,12,17,0.706,13,39,52,25,10,5,16,16,105
FFS,21900303,"DEC 03, 2019",Foufous de Sochaux vs. Fusées de Rennes,W,8,14,0.364,290,50,106,0.472,13,30,0.433,22,32,0.688,12,44,56,35,10,8,20,27,135
FFS,21900288,"DEC 01, 2019",Foufous de Sochaux @ Pistons de Nantes,L,7,14,0.333,240,36,88,0.409,7,26,0.269,19,22,0.864,7,24,31,20,11,6,8,15,98
FFS,21900276,"nov. 29, 2019",Foufous de Sochaux vs. Clipper de Cannes,W,7,13,0.35,240,40,93,0.43,14,36,0.389,13,14,0.929,8,40,48,28,8,8,9,15,107
FFS,21900262,"nov. 27, 2019",Foufous de Sochaux vs. Loups de Limoges,L,6,13,0.316,240,41,97,0.423,5,29,0.172,14,17,0.824,8,38,46,25,4,8,6,18,101
FFS,21900249,"nov. 25, 2019",Foufous de Sochaux vs. Lakers de Grenoble,L,6,12,0.333,240,41,88,0.466,10,25,0.4,12,15,0.8,9,32,41,23,4,5,13,22,104
FFS,21900229,"nov. 23, 2019",Foufous de Sochaux @ Knicks de Nancy,W,6,11,0.353,240,40,75,0.533,12,23,0.522,19,28,0.679,9,38,47,26,7,3,22,17,111
FFS,21900218,"nov. 22, 2019",Foufous de Sochaux @ Sixers de Brest,L,5,11,0.313,240,43,85,0.506,6,18,0.333,12,16,0.75,3,29,32,21,6,3,11,15,104
FFS,21900203,"nov. 20, 2019",Foufous de Sochaux @ Wizards d'Amiens,L,5,10,0.333,240,49,93,0.527,12,32,0.375,22,29,0.759,12,29,41,32,8,8,12,13,132
FFS,21900194,"nov. 18, 2019",Foufous de Sochaux @ Étoiles de Marseille,L,5,9,0.357,240,44,96,0.458,8,24,0.333,14,16,0.875,17,31,48,18,6,2,9,18,110
FFS,21900181,"nov. 16, 2019",Foufous de Sochaux vs. Blazers du Havre,L,5,8,0.385,240,41,88,0.466,5,18,0.278,29,34,0.853,7,36,43,25,8,7,10,17,116
FFS,21900168,"nov. 15, 2019",Foufous de Sochaux @ Magic d'Angers,L,5,7,0.417,240,45,89,0.506,13,26,0.5,6,10,0.6,8,33,41,23,8,8,11,25,109
FFS,21900158,"nov. 13, 2019",Foufous de Sochaux @ Loups de Limoges,L,5,6,0.455,240,44,90,0.489,3,17,0.176,23,29,0.793,10,34,44,24,4,4,11,23,114
FFS,21900143,"nov. 11, 2019",Foufous de Sochaux vs. Grizzlys de Metz,L,5,5,0.5,240,42,90,0.467,12,30,0.4,13,17,0.765,7,35,42,29,4,4,13,17,109
FFS,21900127,"nov. 09, 2019",Foufous de Sochaux vs. Panthères de Bordeaux,L,5,4,0.556,240,39,99,0.394,14,30,0.467,23,30,0.767,21,36,57,24,1,8,15,22,115
FFS,21900113,"nov. 07, 2019",Foufous de Sochaux vs. Thunder de Tours,W,5,3,0.625,240,51,94,0.543,9,20,0.45,10,11,0.909,12,35,47,32,5,3,13,21,121
FFS,21900099,"nov. 05, 2019",Foufous de Sochaux @ Aigles de Strasbourg,L,4,3,0.571,240,38,91,0.418,8,33,0.242,16,23,0.696,11,30,41,18,9,8,15,17,100
FFS,21900088,"nov. 03, 2019",Foufous de Sochaux vs. Lakers de Grenoble,L,4,2,0.667,240,33,83,0.398,6,25,0.24,24,29,0.828,8,39,47,23,11,4,17,18,96
FFS,21900076,"nov. 01, 2019",Foufous de Sochaux @ Guerriers de Paris,W,4,1,0.8,240,44,93,0.473,13,35,0.371,26,30,0.867,16,36,52,23,4,2,11,19,127
FFS,21900068,"oct. 31, 2019",Foufous de Sochaux @ Clipper de Cannes,L,3,1,0.75,240,36,80,0.45,7,21,0.333,18,27,0.667,9,40,49,15,6,5,19,28,97
FFS,21900048,"oct. 28, 2019",Foufous de Sochaux vs. Blazers du Havre,W,3,0,1.0,240,41,85,0.482,7,22,0.318,24,32,0.75,7,43,50,25,5,9,18,19,113
FFS,21900033,"oct. 26, 2019",Foufous de Sochaux vs. Wizards d'Amiens,W,2,0,1.0,240,50,108,0.463,10,28,0.357,14,17,0.824,21,32,53,29,6,7,9,19,124
FFS,21900010,"oct. 23, 2019",Foufous de Sochaux vs. Knicks de Nancy,W,1,0,1.0,240,42,83,0.506,7,21,0.333,29,36,0.806,10,41,51,22,6,5,21,18,120
FFS,22001078,"MAY 16, 2021",Foufous de Sochaux vs. Soleils d'Avignon,L,33,39,0.458,240,50,98,0.51,7,24,0.292,14,19,0.737,11,35,46,30,5,5,10,8,121
FFS,22001065,"MAY 15, 2021",Foufous de Sochaux vs. Soleils d'Avignon,L,33,38,0.465,240,39,88,0.443,4,26,0.154,21,24,0.875,7,34,41,23,5,2,16,17,103
FFS,22000458,"MAY 13, 2021",Foufous de Sochaux @ Knicks de Nancy,L,33,37,0.471,240,38,91,0.418,6,21,0.286,16,19,0.842,9,38,47,22,4,6,9,16,98
FFS,22001043,"MAY 12, 2021",Foufous de Sochaux @ Lions de Lyon,L,33,36,0.478,240,43,101,0.426,8,31,0.258,22,27,0.815,16,30,46,21,7,2,8,19,116
FFS,22001029,"MAY 10, 2021",Foufous de Sochaux vs. Bucks de Reims,W,33,35,0.485,240,56,94,0.596,17,29,0.586,17,21,0.81,9,37,46,27,6,5,12,16,146
FFS,22001018,"MAY 08, 2021",Foufous de Sochaux @ Blazers du Havre,L,32,35,0.478,240,37,93,0.398,8,30,0.267,20,23,0.87,7,33,40,17,6,5,7,24,102
FFS,22001011,"MAY 07, 2021",Foufous de Sochaux @ Rois de Saint-Étienne,W,32,34,0.485,240,46,89,0.517,4,22,0.182,17,19,0.895,7,37,44,20,8,7,13,12,113
FFS,22000996,"MAY 05, 2021",Foufous de Sochaux @ Jazz de Clermont-Ferrand,L,31,34,0.477,240,37,92,0.402,7,23,0.304,13,20,0.65,9,26,35,22,7,5,7,13,94
FFS,22000981,"MAY 03, 2021",Foufous de Sochaux @ Jazz de Clermont-Ferrand,L,31,33,0.484,240,42,90,0.467,5,18,0.278,10,10,1.0,8,29,37,25,10,4,13,13,99
FFS,22000973,"MAY 02, 2021",Foufous de Sochaux vs. Sixers de Brest,L,31,32,0.492,265,43,96,0.448,12,31,0.387,13,17,0.765,10,38,48,20,9,5,13,25,111
FFS,22000950,"APR 30, 2021",Foufous de Sochaux @ Panthères de Bordeaux,L,31,31,0.5,265,49,92,0.533,11,24,0.458,31,38,0.816,8,35,43,29,6,1,11,27,140
FFS,22000938,"APR 28, 2021",Foufous de Sochaux @ Chaleur de Monaco,L,31,30,0.508,240,41,88,0.466,10,32,0.313,19,24,0.792,7,33,40,26,6,3,9,20,111
FFS,22000919,"APR 26, 2021",Foufous de Sochaux @ Wizards d'Amiens,W,31,29,0.517,265,55,103,0.534,6,17,0.353,30,35,0.857,13,31,44,27,6,1,6,21,146
FFS,22000264,"APR 24, 2021",Foufous de Sochaux @ Pélicans de Orléans,W,30,29,0.508,240,37,85,0.435,9,31,0.29,27,32,0.844,9,37,46,22,9,8,17,23,110
FFS,22000895,"APR 22, 2021",Foufous de Sochaux vs. Pistons de Nantes,W,29,29,0.5,240,37,80,0.463,11,24,0.458,21,27,0.778,11,32,43,28,12,7,10,19,106
FFS,22000888,"APR 21, 2021",Foufous de Sochaux vs. Chaleur de Monaco,L,28,29,0.491,240,31,77,0.403,10,35,0.286,15,20,0.75,7,31,38,21,1,7,10,15,87
FFS,22000473,"APR 19, 2021",Foufous de Sochaux @ Pacers de Dijon,W,28,28,0.5,240,36,84,0.429,8,28,0.286,29,35,0.829,9,48,57,27,4,4,12,23,109
FFS,22000860,"APR 17, 2021",Foufous de Sochaux @ Soleils d'Avignon,W,27,28,0.491,240,45,89,0.506,12,29,0.414,9,12,0.75,5,41,46,23,10,9,12,17,111
FFS,22000853,"APR 16, 2021",Foufous de Sochaux vs. Blazers du Havre,L,26,28,0.481,240,45,95,0.474,7,23,0.304,9,10,0.9,14,35,49,30,7,9,14,14,106
FFS,22000831,"APR 14, 2021",Foufous de Sochaux @ Raptors de Rouen,L,26,27,0.491,240,38,89,0.427,17,39,0.436,19,27,0.704,12,29,41,26,6,7,13,19,112
FFS,22000816,"APR 12, 2021",Foufous de Sochaux @ Magic d'Angers,W,26,26,0.5,240,48,93,0.516,10,25,0.4,14,18,0.778,12,35,47,30,6,5,9,26,120
FFS,22000810,"APR 11, 2021",Foufous de Sochaux @ Étoiles de Marseille,W,25,26,0.49,240,45,83,0.542,8,21,0.381,21,27,0.778,10,31,41,20,10,7,14,20,119
FFS,22000797,"APR 09, 2021",Foufous de Sochaux @ Pépites de Montpellier,L,24,26,0.48,240,43,93,0.462,9,27,0.333,24,28,0.857,11,27,38,33,10,2,9,21,119
FFS,22000782,"APR 07, 2021",Foufous de Sochaux @ Pépites de Montpellier,L,24,25,0.49,240,38,91,0.418,6,24,0.25,14,21,0.667,11,31,42,23,11,4,14,19,96
FFS,22000767,"APR 05, 2021",Foufous de Sochaux vs. Cavaliers de Lille,L,24,24,0.5,240,35,83,0.422,5,26,0.192,26,32,0.813,8,30,38,22,4,3,10,22,101
FFS,22000751,"APR 03, 2021",Foufous de Sochaux vs. Pacers de Dijon,L,24,23,0.511,265,48,99,0.485,10,29,0.345,27,32,0.844,18,28,46,22,6,6,17,21,133
FFS,22000735,"APR 01, 2021",Foufous de Sochaux vs. Aigles de Strasbourg,L,24,22,0.522,290,49,110,0.445,13,40,0.325,18,24,0.75,11,35,46,25,8,6,6,22,129
FFS,22000728,"MAR 31, 2021",Foufous de Sochaux vs. Rois de Saint-Étienne,W,24,21,0.533,240,43,92,0.467,10,26,0.385,24,34,0.706,14,40,54,24,9,2,10,17,120
FFS,22000714,"MAR 29, 2021",Foufous de Sochaux vs. Rois de Saint-Étienne,L,23,21,0.523,240,47,93,0.505,10,27,0.37,11,14,0.786,12,29,41,24,5,4,11,18,115
FFS,22000697,"MAR 27, 2021",Foufous de Sochaux vs. Taureaux de Toulouse,W,23,20,0.535,240,46,85,0.541,10,25,0.4,18,28,0.643,4,37,41,29,9,7,10,15,120
FFS,22000680,"MAR 25, 2021",Foufous de Sochaux vs. Clipper de Cannes,L,22,20,0.524,240,33,82,0.402,8,23,0.348,11,13,0.846,2,37,39,16,4,6,7,14,85
FFS,22000675,"MAR 24, 2021",Foufous de Sochaux vs. Clipper de Cannes,L,22,19,0.537,240,39,85,0.459,7,22,0.318,16,19,0.842,6,34,40,22,6,6,16,24,101
FFS,22000655,"MAR 22, 2021",Foufous de Sochaux vs. Frelons de Nice,L,22,18,0.55,240,36,78,0.462,11,32,0.344,14,17,0.824,5,33,38,17,5,9,14,22,97
FFS,22000643,"MAR 20, 2021",Foufous de Sochaux @ Bucks de Reims,L,22,17,0.564,240,46,96,0.479,12,33,0.364,9,10,0.9,5,36,41,29,6,4,9,11,113
FFS,22000435,"MAR 19, 2021",Foufous de Sochaux @ Cavaliers de Lille,W,22,16,0.579,240,41,88,0.466,7,18,0.389,27,33,0.818,17,34,51,19,5,4,13,25,116
FFS,22000621,"MAR 17, 2021",Foufous de Sochaux @ Taureaux de Toulouse,W,21,16,0.568,240,38,89,0.427,8,31,0.258,22,30,0.733,13,33,46,19,5,6,9,8,106
FFS,22000428,"MAR 15, 2021",Foufous de Sochaux @ Pistons de Nantes,W,20,16,0.556,240,47,83,0.566,12,25,0.48,3,5,0.6,10,35,45,29,3,9,21,23,109
FFS,22000595,"MAR 14, 2021",Foufous de Sochaux @ Sixers de Brest,L,19,16,0.543,240,36,85,0.424,4,21,0.19,23,31,0.742,10,22,32,20,8,10,9,13,99
FFS,22000583,"MAR 12, 2021",Foufous de Sochaux vs. Magic d'Angers,W,19,15,0.559,240,40,89,0.449,10,29,0.345,14,18,0.778,7,38,45,24,8,5,9,15,104
FFS,22000567,"MAR 10, 2021",Foufous de Sochaux @ Étoiles de Marseille,L,18,15,0.545,240,38,83,0.458,12,28,0.429,16,20,0.8,6,24,30,18,10,2,9,19,104
FFS,22000556,"MAR 04, 2021",Foufous de Sochaux vs. Thunder de Tours,L,18,14,0.563,240,40,85,0.471,10,31,0.323,12,12,1.0,6,40,46,23,9,5,19,24,102
FFS,22000541,"MAR 02, 2021",Foufous de Sochaux vs. Knicks de Nancy,W,18,13,0.581,240,43,89,0.483,18,42,0.429,15,21,0.714,9,36,45,31,12,4,8,14,119
FFS,22000534,"MAR 01, 2021",Foufous de Sochaux vs. Lions de Lyon,L,17,13,0.567,265,44,97,0.454,15,35,0.429,10,15,0.667,9,39,48,30,2,3,9,16,113
FFS,22000514,"FEB 27, 2021",Foufous de Sochaux vs. Pélicans de Orléans,W,17,12,0.586,240,41,86,0.477,12,32,0.375,23,28,0.821,8,30,38,24,7,5,8,26,117
FFS,22000495,"FEB 24, 2021",Foufous de Sochaux @ Thunder de Tours,L,16,12,0.571,240,40,86,0.465,9,25,0.36,10,15,0.667,6,38,44,20,10,4,12,13,99
FFS,22000414,"FEB 14, 2021",Foufous de Sochaux @ Frelons de Nice,W,16,11,0.593,240,48,96,0.5,10,34,0.294,16,19,0.842,10,33,43,31,13,4,9,13,122
FFS,22000397,"FEB 12, 2021",Foufous de Sochaux @ Aigles de Strasbourg,W,15,11,0.577,240,45,85,0.529,12,31,0.387,23,28,0.821,8,38,46,27,6,6,13,25,125
FFS,22000378,"FEB 09, 2021",Foufous de Sochaux vs. Guerriers de Paris,L,14,11,0.56,240,32,86,0.372,8,24,0.333,19,21,0.905,8,37,45,20,2,5,14,16,91
FFS,22000371,"FEB 08, 2021",Foufous de Sochaux vs. Guerriers de Paris,W,14,10,0.583,240,39,96,0.406,11,31,0.355,16,19,0.842,10,36,46,24,12,6,10,16,105
FFS,22000358,"FEB 06, 2021",Foufous de Sochaux @ Fusées de Rennes,W,13,10,0.565,240,37,87,0.425,8,25,0.32,29,36,0.806,7,37,44,22,6,7,10,18,111
FFS,22000334,"FEB 03, 2021",Foufous de Sochaux vs. Loups de Limoges,W,12,10,0.545,240,43,96,0.448,7,26,0.269,18,24,0.75,7,38,45,28,5,6,7,13,111
FFS,22000320,"FEB 01, 2021",Foufous de Sochaux vs. Grizzlys de Metz,L,11,10,0.524,240,37,89,0.416,13,37,0.351,15,22,0.682,10,32,42,28,8,7,14,13,102
FFS,22000304,"JAN 30, 2021",Foufous de Sochaux vs. Grizzlys de Metz,L,11,9,0.55,240,39,83,0.47,13,29,0.448,21,26,0.808,8,30,38,25,7,5,13,16,112
FFS,22000296,"JAN 29, 2021",Foufous de Sochaux vs. Pépites de Montpellier,W,11,8,0.579,240,44,81,0.543,10,23,0.435,21,26,0.808,9,32,41,29,8,1,12,18,119
FFS,22000280,"JAN 27, 2021",Foufous de Sochaux vs. Panthères de Bordeaux,W,10,8,0.556,240,46,82,0.561,8,28,0.286,10,16,0.625,9,37,46,22,5,4,19,16,110
FFS,22000253,"JAN 24, 2021",Foufous de Sochaux vs. Wizards d'Amiens,W,9,8,0.529,240,48,96,0.5,15,31,0.484,10,11,0.909,5,39,44,27,11,5,8,14,121
FFS,22000237,"JAN 22, 2021",Foufous de Sochaux vs. Étoiles de Marseille,L,8,8,0.5,240,41,89,0.461,12,28,0.429,23,30,0.767,9,40,49,21,3,5,7,18,117
FFS,22000223,"JAN 20, 2021",Foufous de Sochaux @ Guerriers de Paris,L,8,7,0.533,240,35,94,0.372,4,33,0.121,25,31,0.806,12,31,43,17,7,2,10,15,99
